,image,reds,greens,blues,blacks
6920,clean9699.png,88444,1766,0,255390
6921,clean7360.png,49354,8193,703,287350
6922,clean7113.png,12425,19560,16071,297544
6923,clean5344.png,22974,10148,13167,299311
6924,clean3688.png,49809,12017,25377,258397
6925,clean1968.png,54425,787,1208,289180
6926,clean3632.png,87777,1096,12446,244281
6927,clean1976.png,2825,19874,0,322901
6928,clean0664.png,100970,8292,494,235844
6929,clean6994.png,108968,773,373,235486
6930,clean4936.png,65540,1878,0,278182
6931,clean0370.png,122895,5462,7079,210164
6932,clean7176.png,46132,8372,0,291096
6933,clean9676.png,72850,9503,0,263247
6934,clean0582.png,74617,6568,2063,262352
6935,clean6018.png,26878,11825,1297,305600
6936,clean6147.png,62987,3568,832,278213
6937,clean2602.png,157550,8286,1580,178184
6938,clean9122.png,10051,12189,0,323360
6939,clean2636.png,6591,3551,441,335017
6940,clean8905.png,50755,1107,0,293738
6941,clean5885.png,37440,15073,433,292654
6942,clean8897.png,60077,5764,2738,277021
6943,clean9238.png,45361,14398,5237,280604
6944,clean6043.png,96635,10968,40599,197398
6945,clean0576.png,71268,2447,672,271213
6946,clean8273.png,135858,0,0,209742
6947,clean1554.png,76120,7966,130,261384
6948,clean2349.png,14258,41206,398,289738
6949,clean2962.png,126162,10889,10884,197665
6950,clean5033.png,95424,6718,12139,231319
6951,clean9351.png,106105,2929,0,236566
6952,clean0053.png,79625,0,0,265975
6953,clean4886.png,125260,5274,0,215066
6954,clean0185.png,92677,9813,14216,228894
6955,clean1388.png,52109,21615,18849,253027
6956,clean8766.png,6689,4809,3787,330315
6957,clean5736.png,53101,11189,11824,269486
6958,clean7201.png,28614,12599,764,303623
6959,clean7159.png,18653,0,2442,324505
6960,clean2138.png,121189,5747,7369,211295
6961,clean7476.png,124679,0,0,220921
6962,clean2949.png,132112,9890,2531,201067
6963,clean9678.png,21,20090,331,325158
6964,clean2719.png,30744,0,0,314856
6965,clean9496.png,125047,7641,13162,199750
6966,clean4088.png,84108,23457,12025,226010
6967,clean2359.png,39805,21877,5661,278257
6968,clean5927.png,34945,27315,10573,272767
6969,clean5370.png,64360,17950,27587,235703
6970,clean1149.png,23401,26220,16802,279177
6971,clean0981.png,340,0,207,345053
6972,clean0660.png,109339,16367,8652,211242
6973,clean9477.png,27176,40291,31220,246913
6974,clean1196.png,1905,31148,2179,310368
6975,clean4274.png,30898,17360,4734,292608
6976,clean3613.png,100641,4348,1359,239252
6977,clean2729.png,11657,25109,6528,302306
6978,clean4853.png,7885,0,0,337715
6979,clean2763.png,41409,4184,496,299511
6980,clean4838.png,12877,23115,0,309608
6981,clean5060.png,0,13147,1162,331291
6982,clean6848.png,4290,16318,2943,322049
6983,clean5962.png,9929,28015,963,306693
6984,clean5650.png,154131,0,552,190917
6985,clean4751.png,75717,10266,6071,253546
6986,clean5385.png,39679,16704,7072,282145
6987,clean9591.png,145973,716,1293,197618
6988,clean2437.png,30496,18156,4277,292671
6989,clean3242.png,4951,570,1081,338998
6990,clean7093.png,93234,6514,0,245852
6991,clean4246.png,101341,1252,0,243007
6992,clean8591.png,7791,0,0,337809
6993,clean5024.png,1213,6829,5850,331708
6994,clean7127.png,91723,1807,0,252070
6995,clean3295.png,134777,4522,1797,204504
6996,clean6862.png,90996,4342,5034,245228
6997,clean0572.png,131979,1337,3439,208845
6998,clean3208.png,76607,11468,22607,234918
6999,clean4857.png,93583,362,0,251655
7000,clean5520.png,106823,16846,15087,206844
7001,clean5956.png,97014,1388,0,247198
7002,clean8160.png,75493,0,1548,268559
7003,clean9478.png,66223,22681,42250,214446
7004,clean8674.png,35201,32630,30365,247404
7005,clean0623.png,9935,5259,207,330199
7006,clean4862.png,85827,0,0,259773
7007,clean6629.png,11431,5519,99046,229604
7008,clean0432.png,27170,3761,729,313940
7009,clean6299.png,89557,4893,392,250758
7010,clean3786.png,76302,0,5309,263989
7011,clean6965.png,136272,0,0,209328
7012,clean9077.png,19901,31904,11093,282702
7013,clean1381.png,163495,4330,3175,174600
7014,clean3954.png,118335,1068,377,225820
7015,clean2052.png,45023,22088,1351,277138
7016,clean2054.png,96785,10076,939,237800
7017,clean2101.png,72394,1791,0,271415
7018,clean1514.png,72259,373,0,272968
7019,clean1813.png,26809,28749,119756,170286
7020,clean1273.png,35817,3568,646,305569
7021,clean9347.png,41079,19631,12232,272658
7022,clean1474.png,114904,0,1337,229359
7023,clean2489.png,43723,7256,1905,292716
7024,clean5856.png,63961,1730,0,279909
7025,clean4509.png,2880,0,0,342720
7026,clean4542.png,120538,1129,10960,212973
7027,clean2124.png,23283,13263,0,309054
7028,clean9460.png,76915,8291,0,260394
7029,clean7161.png,59578,2702,4753,278567
7030,clean4033.png,26862,11253,2164,305321
7031,clean4180.png,170548,7106,0,167946
7032,clean8554.png,79798,0,0,265802
7033,clean8705.png,62818,12547,2646,267589
7034,clean9573.png,487,8443,0,336670
7035,clean1815.png,6974,30334,1346,306946
7036,clean1129.png,74902,1354,0,269344
7037,clean7728.png,54388,2627,0,288585
7038,clean7300.png,26251,13003,4246,302100
7039,clean3320.png,21539,0,0,324061
7040,clean7797.png,91286,5885,8099,240330
7041,clean4314.png,87609,4390,1695,251906
7042,clean1318.png,38201,2678,223,304498
7043,clean9344.png,46445,0,0,299155
7044,clean8638.png,37494,22416,17124,268566
7045,clean6435.png,30558,8765,4232,302045
7046,clean7931.png,113619,20938,11291,199752
7047,clean5028.png,109557,7665,2825,225553
7048,clean5625.png,140515,5458,2261,197366
7049,clean7686.png,49925,16067,244,279364
7050,clean7204.png,114104,4642,17081,209773
7051,clean2046.png,112577,668,0,232355
7052,clean5012.png,32491,13408,27113,272588
7053,clean0067.png,4869,207,3942,336582
7054,clean1841.png,81185,6321,1402,256692
7055,clean1135.png,12705,7048,0,325847
7056,clean1764.png,126530,692,0,218378
7057,clean7974.png,35877,2408,2451,304864
7058,clean5288.png,6841,21429,3180,314150
7059,clean1579.png,10049,291,1391,333869
7060,clean1228.png,43710,15113,21820,264957
7061,clean7900.png,133760,5899,3217,202724
7062,clean2557.png,98762,0,0,246838
7063,clean8771.png,91128,577,0,253895
7064,clean1740.png,19540,986,0,325074
7065,clean1923.png,67519,7824,928,269329
7066,clean5813.png,24324,14541,7877,298858
7067,clean3605.png,135472,1801,2613,205714
7068,clean6975.png,128948,11602,14387,190663
7069,clean9182.png,11738,6962,740,326160
7070,clean1092.png,32891,2617,0,310092
7071,clean6578.png,45193,7530,6100,286777
7072,clean1747.png,160712,6609,0,178279
7073,clean2588.png,152622,727,277,191974
7074,clean7624.png,0,11230,0,334370
7075,clean8597.png,134656,11863,87056,112025
7076,clean6662.png,47114,19140,16738,262608
7077,clean8143.png,41000,7307,2061,295232
7078,clean0951.png,132924,3833,7073,201770
7079,clean0122.png,34281,24556,37359,249404
7080,clean5867.png,19031,19422,910,306237
7081,clean8588.png,49553,1231,6408,288408
7082,clean3010.png,12536,8912,0,324152
7083,clean9402.png,86150,3138,337,255975
7084,clean2398.png,75827,19522,6270,243981
7085,clean6123.png,119380,8061,7519,210640
7086,clean7185.png,119398,1695,741,223766
7087,clean5541.png,6344,5218,0,334038
7088,clean7490.png,6678,1495,0,337427
7089,clean5089.png,65207,18657,916,260820
7090,clean3604.png,51195,5182,3410,285813
7091,clean7153.png,45312,12613,1418,286257
7092,clean0364.png,18718,235,510,326137
7093,clean8283.png,120363,14752,0,210485
7094,clean2498.png,5,3749,565,341281
7095,clean5960.png,56437,1454,0,287709
7096,clean8817.png,150272,5308,6389,183631
7097,clean9414.png,50945,2100,3035,289520
7098,clean6281.png,51022,5335,6259,282984
7099,clean5567.png,17847,38334,6101,283318
7100,clean8901.png,78975,15975,61860,188790
7101,clean7252.png,91669,207,5679,248045
7102,clean7994.png,160714,9853,18671,156362
7103,clean8041.png,28771,6399,0,310430
7104,clean8152.png,55373,0,0,290227
7105,clean4883.png,59105,0,0,286495
7106,clean2375.png,21542,8580,0,315478
7107,clean9102.png,22421,28016,665,294498
7108,clean9417.png,114398,12929,8547,209726
7109,clean2016.png,4983,24974,229,315414
7110,clean9633.png,74130,14372,5787,251311
7111,clean8425.png,3,26209,108840,210548
7112,clean4071.png,134890,9401,5968,195341
7113,clean3764.png,119021,0,0,226579
7114,clean2988.png,0,381,0,345219
7115,clean8467.png,138038,0,0,207562
7116,clean5020.png,113496,7562,3425,221117
7117,clean3414.png,32720,3734,646,308500
7118,clean7266.png,6627,17112,1348,320513
7119,clean7598.png,75516,15999,3071,251014
7120,clean2646.png,121308,2609,0,221683
7121,clean2881.png,4005,25354,10397,305844
7122,clean9299.png,72306,685,0,272609
7123,clean5596.png,105888,0,333,239379
7124,clean7822.png,14935,41232,23700,265733
7125,clean4975.png,94640,2065,0,248895
7126,clean9700.png,41459,10654,0,293487
7127,clean0235.png,21033,24764,761,299042
7128,clean6842.png,111551,430,0,233619
7129,clean4894.png,27969,13167,5394,299070
7130,clean3280.png,112557,0,0,233043
7131,clean0973.png,74175,5990,3800,261635
7132,clean8287.png,93058,0,0,252542
7133,clean1175.png,9379,22082,0,314139
7134,clean4865.png,5406,5405,426,334363
7135,clean0485.png,107980,0,2450,235170
7136,clean6151.png,39305,1174,0,305121
7137,clean2686.png,111935,0,0,233665
7138,clean4239.png,98880,3423,0,243297
7139,clean0290.png,74424,0,0,271176
7140,clean9687.png,26569,0,634,318397
7141,clean9252.png,55569,207,0,289824
7142,clean4562.png,142917,0,207,202476
7143,clean9595.png,67164,6378,1902,270156
7144,clean7749.png,71141,2860,1467,270132
7145,clean1802.png,19484,21862,10586,293668
7146,clean1088.png,66455,16047,27756,235342
7147,clean0294.png,47210,12530,325,285535
7148,clean8353.png,51154,17980,9648,266818
7149,clean2985.png,8911,8714,0,327975
7150,clean1732.png,146092,1362,446,197700
7151,clean1249.png,56924,8226,4392,276058
7152,clean5950.png,3707,0,0,341893
7153,clean5882.png,43976,16154,5525,279945
7154,clean4917.png,123681,9658,20052,192209
7155,clean9311.png,100670,0,339,244591
7156,clean3325.png,57600,35923,8324,243753
7157,clean6531.png,97319,12438,0,235843
7158,clean5747.png,94270,3617,0,247713
7159,clean4254.png,44266,6040,48223,247071
7160,clean8668.png,108708,5241,0,231651
7161,clean4298.png,140574,15739,6046,183241
7162,clean5648.png,96463,8686,2104,238347
7163,clean7615.png,84929,27774,4515,228382
7164,clean3975.png,86166,5519,414,253501
7165,clean6463.png,84143,1485,230,259742
7166,clean6946.png,103778,14218,13061,214543
7167,clean1809.png,77363,23747,623,243867
7168,clean5571.png,28608,1153,291142,24697
7169,clean3593.png,111749,3619,344,229888
7170,clean4884.png,42007,10869,2849,289875
7171,clean9197.png,489,2786,0,342325
7172,clean9568.png,96507,0,0,249093
7173,clean7573.png,108712,0,0,236888
7174,clean1833.png,154885,2208,0,188507
7175,clean6462.png,27474,5373,0,312753
7176,clean3200.png,77405,4492,239,263464
7177,clean0953.png,144641,0,1646,199313
7178,clean3112.png,127103,16936,20218,181343
7179,clean6079.png,26343,11328,0,307929
7180,clean5213.png,13097,0,1308,331195
7181,clean6464.png,54841,12083,235,278441
7182,clean5189.png,19697,6383,3763,315757
7183,clean2510.png,91570,21593,23533,208904
7184,clean9192.png,105818,0,0,239782
7185,clean7495.png,7131,14420,1520,322529
7186,clean9281.png,78427,24447,23215,219511
7187,clean3556.png,103552,513,0,241535
7188,clean1142.png,28685,10826,5610,300479
7189,clean2062.png,39534,9691,0,296375
7190,clean4945.png,13142,4462,0,327996
7191,clean9342.png,118888,1185,0,225527
7192,clean8566.png,98436,7689,667,238808
7193,clean7577.png,19378,33069,8821,284332
7194,clean0168.png,133515,6764,3996,201325
7195,clean0509.png,119795,5234,4600,215971
7196,clean9481.png,61529,0,0,284071
7197,clean7892.png,34489,18198,32310,260603
7198,clean8997.png,30292,0,0,315308
7199,clean3988.png,130535,1928,3138,209999
7200,clean7152.png,21058,4672,16840,303030
7201,clean5291.png,146435,0,0,199165
7202,clean1174.png,8645,18982,0,317973
7203,clean2106.png,51543,26117,4975,262965
7204,clean2956.png,173131,1645,9400,161424
7205,clean4720.png,49079,0,0,296521
7206,clean8630.png,103624,23979,51087,166910
7207,clean7189.png,100374,10489,24960,209777
7208,clean5786.png,130857,8286,1185,205272
7209,clean5358.png,75532,8080,0,261988
7210,clean4148.png,19312,955,3936,321397
7211,clean7376.png,67286,9986,505,267823
7212,clean7689.png,81668,22341,30465,211126
7213,clean0798.png,149252,4143,2401,189804
7214,clean2416.png,62494,17151,5546,260409
7215,clean9047.png,156832,488,0,188280
7216,clean9590.png,27200,1737,403,316260
7217,clean7692.png,72063,5497,3096,264944
7218,clean5651.png,88108,20026,36286,201180
7219,clean6360.png,47630,48180,29530,220260
7220,clean3693.png,66342,1723,0,277535
7221,clean7459.png,176945,1724,1506,165425
7222,clean3206.png,40935,12847,52730,239088
7223,clean2909.png,47101,526,0,297973
7224,clean2584.png,66811,0,4504,274285
7225,clean9625.png,145524,3498,223,196355
7226,clean5339.png,12686,9703,11573,311638
7227,clean3763.png,24799,23009,2322,295470
7228,clean8854.png,51358,11755,42688,239799
7229,clean0374.png,76601,3115,1240,264644
7230,clean6617.png,120589,1254,0,223757
7231,clean6647.png,99697,2905,1752,241246
7232,clean4184.png,105718,2161,3434,234287
7233,clean1097.png,142105,792,1409,201294
7234,clean5754.png,26496,3597,0,315507
7235,clean8378.png,68780,1562,0,275258
7236,clean7209.png,110886,15310,25959,193445
7237,clean7836.png,108098,21465,17134,198903
7238,clean3971.png,148710,11403,7152,178335
7239,clean5788.png,111375,10971,14779,208475
7240,clean4733.png,84056,914,649,259981
7241,clean0299.png,105506,4044,3564,232486
7242,clean3401.png,127268,13201,1719,203412
7243,clean8074.png,22914,6056,588,316042
7244,clean4694.png,83644,0,628,261328
7245,clean9011.png,62637,5656,3733,273574
7246,clean0596.png,13920,3595,0,328085
7247,clean9207.png,106188,700,0,238712
7248,clean4287.png,140031,7880,3923,193766
7249,clean0312.png,53014,21388,6931,264267
7250,clean3117.png,34383,16840,9122,285255
7251,clean6559.png,23924,0,0,321676
7252,clean4042.png,122293,1848,2104,219355
7253,clean1707.png,62729,14314,31213,237344
7254,clean3254.png,57353,7698,400,280149
7255,clean3043.png,23579,20591,5580,295850
7256,clean5667.png,33483,9517,0,302600
7257,clean0277.png,13713,16001,62672,253214
7258,clean0704.png,49935,4733,2781,288151
7259,clean3591.png,31321,17989,3937,292353
7260,clean2987.png,9304,13518,7246,315532
7261,clean4210.png,31597,16352,3865,293786
7262,clean8538.png,107069,10172,5745,222614
7263,clean3333.png,108100,13826,9015,214659
7264,clean5292.png,32367,35895,30937,246401
7265,clean1105.png,88795,3498,7381,245926
7266,clean7638.png,24522,0,0,321078
7267,clean6100.png,109357,0,0,236243
7268,clean3151.png,22405,10819,1306,311070
7269,clean2003.png,14630,22278,5739,302953
7270,clean0501.png,48343,24394,3273,269590
7271,clean1344.png,13058,12635,4686,315221
7272,clean5683.png,106586,4810,1016,233188
7273,clean7791.png,16157,22030,8295,299118
7274,clean1680.png,40069,4994,6796,293741
7275,clean6196.png,100195,0,2881,242524
7276,clean0344.png,126768,4753,263,213816
7277,clean1635.png,86279,0,2768,256553
7278,clean7269.png,30292,4275,787,310246
7279,clean2673.png,61272,8224,0,276104
7280,clean0503.png,105661,7978,13942,218019
7281,clean2013.png,76844,701,1017,267038
7282,clean6041.png,167723,0,0,177877
7283,clean5021.png,15550,0,455,329595
7284,clean4795.png,44032,18094,0,283474
7285,clean2072.png,54964,1243,0,289393
7286,clean0069.png,111919,1673,2962,229046
7287,clean1808.png,25794,9334,4474,305998
7288,clean9585.png,16596,2947,0,326057
7289,clean9374.png,55412,4027,223,285938
7290,clean7580.png,112618,2127,9500,221355
7291,clean6856.png,2232,10694,89342,243332
7292,clean7362.png,77661,1984,0,265955
7293,clean7178.png,52936,23387,68562,200715
7294,clean0674.png,2911,44088,2022,296579
7295,clean4502.png,69346,6147,2158,267949
7296,clean7021.png,81436,3308,8813,252043
7297,clean3223.png,6169,4078,2135,333218
7298,clean0808.png,5972,5998,0,333630
7299,clean7848.png,117575,0,0,228025
7300,clean0330.png,24961,14855,0,305784
7301,clean8009.png,66148,18905,39323,221224
7302,clean3051.png,96653,0,0,248947
7303,clean2982.png,98540,4853,1571,240636
7304,clean7157.png,25231,8687,1374,310308
7305,clean8606.png,51328,9500,0,284772
7306,clean2110.png,163024,4948,1255,176373
7307,clean1697.png,3538,6205,5461,330396
7308,clean6469.png,20321,11937,699,312643
7309,clean5704.png,144202,2984,1206,197208
7310,clean0830.png,13582,12137,990,318891
7311,clean5637.png,0,24462,48217,272921
7312,clean9258.png,12964,653,1298,330685
7313,clean6060.png,42281,0,890,302429
7314,clean4252.png,9127,41221,3794,291458
7315,clean4127.png,108353,13829,34437,188981
7316,clean6356.png,127617,0,0,217983
7317,clean7283.png,31188,38130,45378,230904
7318,clean1359.png,143153,8084,9842,184521
7319,clean4013.png,38766,22840,2792,281202
7320,clean6963.png,136485,1148,306,207661
7321,clean9594.png,107011,8417,4934,225238
7322,clean2621.png,5146,7609,529,332316
7323,clean6027.png,153810,2797,37511,151482
7324,clean6278.png,66407,0,668,278525
7325,clean6599.png,105356,3608,0,236636
7326,clean2268.png,53870,16502,23691,251537
7327,clean3294.png,23684,17522,14235,290159
7328,clean9522.png,14916,15923,4183,310578
7329,clean6080.png,144707,3477,1315,196101
7330,clean3407.png,153154,12840,0,179606
7331,clean5852.png,2365,17203,2043,323989
7332,clean0400.png,144662,10760,22355,167823
7333,clean6504.png,113030,0,855,231715
7334,clean7141.png,42277,13788,110658,178877
7335,clean3305.png,22491,864,1616,320629
7336,clean6347.png,109416,6478,15111,214595
7337,clean9325.png,435,22296,5032,317837
7338,clean4433.png,159429,8458,17987,159726
7339,clean7381.png,120603,4306,0,220691
7340,clean3448.png,77658,8729,12611,246602
7341,clean4446.png,100194,11394,17715,216297
7342,clean7748.png,53960,0,974,290666
7343,clean0240.png,68144,4978,1133,271345
7344,clean0772.png,0,9600,0,336000
7345,clean6306.png,142062,3300,162,200076
7346,clean1494.png,127953,0,0,217647
7347,clean3702.png,88552,0,0,257048
7348,clean1186.png,6325,0,0,339275
7349,clean0135.png,18790,1605,0,325205
7350,clean3781.png,89064,7580,0,248956
7351,clean5618.png,58285,21945,12160,253210
7352,clean2523.png,51869,11254,7776,274701
7353,clean8003.png,61146,5667,0,278787
7354,clean8289.png,23332,5199,0,317069
7355,clean9225.png,107412,18570,27376,192242
7356,clean7302.png,130297,5060,705,209538
7357,clean2625.png,14655,0,0,330945
7358,clean8457.png,47010,12696,4484,281410
7359,clean6654.png,136164,5871,2092,201473
7360,clean7477.png,58669,2196,0,284735
7361,clean4649.png,71284,25552,1460,247304
7362,clean5961.png,152285,6660,3323,183332
7363,clean8688.png,80077,385,956,264182
7364,clean2439.png,86693,1169,439,257299
7365,clean4005.png,65077,12654,83178,184691
7366,clean5749.png,5774,2972,684,336170
7367,clean5883.png,40526,13992,5097,285985
7368,clean3792.png,23786,4779,655,316380
7369,clean6036.png,106063,400,0,239137
7370,clean1023.png,91418,0,0,254182
7371,clean6225.png,119539,7559,19313,199189
7372,clean4616.png,45276,0,0,300324
7373,clean8550.png,101367,15884,11080,217269
7374,clean1846.png,44046,4978,15924,280652
7375,clean7768.png,85350,5826,1580,252844
7376,clean6133.png,50277,9984,17921,267418
7377,clean8451.png,12,18737,5513,321338
7378,clean5994.png,36169,0,0,309431
7379,clean8590.png,9034,21514,13316,301736
7380,clean1364.png,20743,0,0,324857
7381,clean2823.png,121560,0,0,224040
7382,clean8710.png,20598,15124,9243,300635
7383,clean4546.png,89159,5192,17747,233502
7384,clean9571.png,77596,836,0,267168
7385,clean8911.png,52550,0,0,293050
7386,clean7540.png,57432,12892,16209,259067
7387,clean4994.png,46997,14853,40503,243247
7388,clean8061.png,68153,6014,0,271433
7389,clean8040.png,759,22440,3471,318930
7390,clean1540.png,43086,3294,0,299220
7391,clean7069.png,21219,11886,29651,282844
7392,clean0861.png,123188,1137,1894,219381
7393,clean6015.png,0,26696,1676,317228
7394,clean8999.png,10599,46301,18164,270536
7395,clean3567.png,141568,0,0,204032
7396,clean4048.png,37208,18484,453,289455
7397,clean9753.png,53807,0,1551,290242
7398,clean8322.png,26695,28740,24180,265985
7399,clean9116.png,46565,2749,1664,294622
7400,clean9527.png,51994,10822,460,282324
7401,clean1287.png,112763,15868,0,216969
7402,clean7979.png,91574,667,239,253120
7403,clean4474.png,9272,9210,0,327118
7404,clean0346.png,35501,3080,1381,305638
7405,clean6783.png,117597,0,0,228003
7406,clean3844.png,154445,317,885,189953
7407,clean1936.png,82444,8491,2845,251820
7408,clean9703.png,123688,13204,18399,190309
7409,clean7080.png,62754,3707,821,278318
7410,clean8692.png,113171,8817,12429,211183
7411,clean0606.png,8590,32916,1473,302621
7412,clean1340.png,60379,0,0,285221
7413,clean7097.png,60808,3275,0,281517
7414,clean5041.png,28615,17676,378,298931
7415,clean6818.png,109396,1255,1623,233326
7416,clean2377.png,17817,9023,1019,317741
7417,clean0387.png,52485,22013,13839,257263
7418,clean5971.png,239,12405,0,332956
7419,clean6514.png,128531,22619,9586,184864
7420,clean1533.png,58286,2270,2940,282104
7421,clean3657.png,144396,3544,3085,194575
7422,clean2362.png,64554,5998,2993,272055
7423,clean7448.png,99384,549,270,245397
7424,clean6327.png,2105,43701,310,299484
7425,clean3026.png,44811,13853,6043,280893
7426,clean4850.png,40115,6360,7792,291333
7427,clean0226.png,0,11361,1825,332414
7428,clean1829.png,2822,2758,0,340020
7429,clean5478.png,48926,5746,0,290928
7430,clean6048.png,131142,3321,0,211137
7431,clean2408.png,17864,41835,9933,275968
7432,clean2475.png,130248,16401,8060,190891
7433,clean9410.png,7365,0,1587,336648
7434,clean2428.png,36159,3142,18912,287387
7435,clean3986.png,0,56113,205,289282
7436,clean8083.png,26545,2347,1468,315240
7437,clean3765.png,6683,0,1975,336942
7438,clean5968.png,55553,0,908,289139
7439,clean6820.png,70655,2367,1862,270716
7440,clean8242.png,34481,1821,2986,306312
7441,clean9554.png,819,11145,6521,327115
7442,clean2730.png,67159,11338,0,267103
7443,clean8403.png,39828,12868,5048,287856
7444,clean8757.png,136551,13189,22593,173267
7445,clean8232.png,76279,3855,1870,263596
7446,clean0329.png,16552,8523,0,320525
7447,clean7520.png,106579,9717,0,229304
7448,clean1584.png,73966,4049,107699,159886
7449,clean8055.png,5517,7037,2429,330617
7450,clean0686.png,99547,0,0,246053
7451,clean6420.png,136386,0,0,209214
7452,clean0564.png,102735,490,123,242252
7453,clean2608.png,20522,3563,4390,317125
7454,clean8862.png,8372,0,0,337228
7455,clean6619.png,99604,0,613,245383
7456,clean6157.png,55259,2107,0,288234
7457,clean4077.png,118596,6826,3316,216862
7458,clean7123.png,15446,9493,2426,318235
7459,clean7589.png,115939,2267,4285,223109
7460,clean1201.png,3065,2777,2807,336951
7461,clean2165.png,11,9435,0,336154
7462,clean3731.png,114437,15507,17713,197943
7463,clean7442.png,22076,0,0,323524
7464,clean2890.png,0,17365,261,327974
7465,clean2385.png,5992,38496,403,300709
7466,clean6675.png,47460,14262,97624,186254
7467,clean7550.png,16096,10068,9910,309526
7468,clean1232.png,120160,10387,20141,194912
7469,clean0478.png,138697,3380,1352,202171
7470,clean7040.png,32006,4974,0,308620
7471,clean4706.png,112545,4391,957,227707
7472,clean0473.png,68233,43952,27849,205566
7473,clean2798.png,133241,0,0,212359
7474,clean7024.png,139662,17637,10972,177329
7475,clean4286.png,46584,40553,32432,226031
7476,clean0005.png,15909,13048,829,315814
7477,clean7901.png,109417,0,0,236183
7478,clean6006.png,27961,13797,3583,300259
7479,clean2368.png,33261,22309,9455,280575
7480,clean6639.png,9967,2145,1219,332269
7481,clean5046.png,86376,8466,1228,249530
7482,clean4412.png,139629,8412,8503,189056
7483,clean7155.png,100053,7733,2945,234869
7484,clean6375.png,116852,9374,0,219374
7485,clean6850.png,108208,1041,0,236351
7486,clean3760.png,34521,2111,0,308968
7487,clean0566.png,94659,18224,8207,224510
7488,clean8363.png,156394,0,0,189206
7489,clean0189.png,6493,0,0,339107
7490,clean9223.png,6476,0,0,339124
7491,clean2154.png,120988,0,0,224612
7492,clean9489.png,113723,12977,4154,214746
7493,clean0292.png,96107,0,7323,242170
7494,clean9287.png,0,28532,12482,304586
7495,clean0066.png,8400,1952,0,335248
7496,clean5252.png,40152,259,5092,300097
7497,clean1542.png,33374,8056,3094,301076
7498,clean2822.png,19686,7624,0,318290
7499,clean1905.png,94973,0,0,250627
7500,clean0391.png,108042,586,275,236697
7501,clean5546.png,19040,24017,651,301892
7502,clean0962.png,6717,41938,6681,290264
7503,clean8505.png,126516,5003,1565,212516
7504,clean1124.png,21001,4349,0,320250
7505,clean5959.png,97355,11178,653,236414
7506,clean6720.png,158883,1528,3245,181944
7507,clean6187.png,137220,1893,1009,205478
7508,clean3797.png,19293,11979,16283,298045
7509,clean7982.png,17849,0,0,327751
7510,clean7799.png,63258,7270,2682,272390
7511,clean3494.png,90388,12714,0,242498
7512,clean3362.png,16859,9761,0,318980
7513,clean7162.png,79475,19849,0,246276
7514,clean9510.png,41583,0,1288,302729
7515,clean0167.png,116477,0,981,228142
7516,clean5646.png,103479,230,2119,239772
7517,clean0006.png,21732,9104,0,314764
7518,clean4082.png,28714,0,0,316886
7519,clean3898.png,64035,1212,0,280353
7520,clean5686.png,62481,0,0,283119
7521,clean0138.png,63295,43526,27664,211115
7522,clean0789.png,87959,4368,0,253273
7523,clean8517.png,135602,0,653,209345
7524,clean1929.png,25522,19058,0,301020
7525,clean7992.png,29671,377,0,315552
7526,clean5174.png,43095,10818,6197,285490
7527,clean3042.png,27624,21841,3477,292658
7528,clean3446.png,602,6036,0,338962
7529,clean6182.png,4045,40265,12091,289199
7530,clean2275.png,45159,399,1999,298043
7531,clean3484.png,55983,0,0,289617
7532,clean0701.png,49930,0,0,295670
7533,clean0864.png,57652,18430,11099,258419
7534,clean0747.png,92945,0,0,252655
7535,clean7479.png,130896,12508,59225,142971
7536,clean6509.png,19589,14816,5417,305778
7537,clean6488.png,120596,0,1296,223708
7538,clean3364.png,24326,14630,660,305984
7539,clean0874.png,16889,27737,1552,299422
7540,clean6160.png,46355,19977,3137,276131
7541,clean8449.png,45679,0,0,299921
7542,clean1510.png,24760,11217,7365,302258
7543,clean2022.png,74891,23670,8264,238775
7544,clean8188.png,30186,0,0,315414
7545,clean1303.png,48929,3711,0,292960
7546,clean0770.png,45746,0,751,299103
7547,clean2556.png,64182,7007,0,274411
7548,clean4041.png,20224,422,384,324570
7549,clean5505.png,90370,207,0,255023
7550,clean5671.png,27033,8129,543,309895
7551,clean8509.png,29494,20470,13709,281927
7552,clean0834.png,0,5058,0,340542
7553,clean3464.png,16101,0,0,329499
7554,clean4558.png,3772,5320,740,335768
7555,clean1068.png,125378,581,1212,218429
7556,clean3506.png,30342,429,8791,306038
7557,clean3568.png,50266,8718,0,286616
7558,clean9761.png,72414,11931,40372,220883
7559,clean5641.png,147506,550,0,197544
7560,clean2754.png,26213,6113,5405,307869
7561,clean8172.png,288,446,0,344866
7562,clean4744.png,93132,0,0,252468
7563,clean1843.png,116864,2959,0,225777
7564,clean9255.png,39885,4490,24515,276710
7565,clean3944.png,13681,29958,1853,300108
7566,clean3337.png,46876,7666,7812,283246
7567,clean4392.png,93384,1967,49737,200512
7568,clean2328.png,42508,0,0,303092
7569,clean7665.png,141287,0,0,204313
7570,clean7869.png,3759,38510,3036,300295
7571,clean9563.png,77760,20080,31984,215776
7572,clean6625.png,90950,4228,0,250422
7573,clean4536.png,88243,1129,2447,253781
7574,clean1807.png,71762,18700,128315,126823
7575,clean2518.png,19248,15305,741,310306
7576,clean5604.png,126654,19261,11953,187732
